Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mauritius,MUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.34985782,32.54312739,32.65531159,32.71879868,32.80271702,32.9455576,33.1747924,33.4206107,33.67801539,33.93639967,34.18382759,34.33532718,34.46004389,34.5627635,34.65946079,35.63188832,36.00221528,35.61475793,36.35345438,36.63980617,37.49229253,37.23460783,37.41662818,38.36942762,38.42410084,39.13559083,38.80938,38.9376631,39.31036069,39.45012568,39.58858164
Malawi,MWI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.04287422,49.94516313,49.84761405,49.79837135,49.71897222,49.68167979,49.74552498,49.80878347,49.87948829,49.86314471,49.83953387,49.78898415,49.73153027,49.66210531,49.58103589,49.48743724,49.36051089,49.22751988,49.0871273,48.93895356,48.78447235,48.62476045,48.46217021,48.3001478,48.39312428,48.48528812,48.602364,48.71430148,48.82638782,48.75130427,48.67801581
Malaysia,MYS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99281232,35.92511757,35.88435451,35.86003009,35.84390109,35.83137514,35.81036921,35.79109205,35.72347614,35.68709411,35.65038353,35.54831813,35.44870695,35.34176103,35.23846671,35.13284575,35.03930236,34.95176771,34.69242193,34.95929314,34.85690909,35.48055066,35.97860634,37.21612448,37.81225692,37.99676376,38.22415117,38.27450062,38.30306024,38.3776623,38.45043002
North America,NAC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.28525389,44.42569758,44.56557499,44.68695811,45.11527666,45.18387817,45.27184856,45.43871586,45.48095655,45.54429658,45.57630887,45.64428826,45.71459359,45.87674645,45.82704643,45.85299913,45.86391105,45.93119534,46.06089158,46.27068861,46.28635589,46.21714265,46.07807268,46.06284841,46.09931221,45.99317748,46.01306867,46.16166823,46.19738577,46.17945064,46.16033126
Namibia,NAM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.13161945,46.21982453,46.3255509,46.40283639,46.51374977,46.47363084,46.44975418,46.41831223,46.3488959,46.28610642,46.22634242,46.42312718,46.61806466,46.8120344,47.0044714,47.19979201,47.37456896,47.5494218,47.72454624,47.89888418,48.07595252,48.29320156,48.50764471,49.89712759,49.42971122,48.78958557,48.17607595,48.66920068,49.30520967,49.40160469,49.48225259
New Caledonia,NCL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.77215021,44.76036784,44.72187066,44.68273453,44.66590909,44.69759598,44.79925243,44.99400795,45.2606023,45.47373549,45.66893017,45.74102873,45.80146819,45.8660899,45.907424,45.96096232,46.00200232,46.06913058,46.09399553,46.06334314,46.05954609,46.0575397,45.99174176,45.91553686,45.83151295,45.802731,45.78440408,45.73868001,45.72587969,45.71422482,45.72746479
Niger,NER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.36638756,46.25650051,46.11997427,45.98696811,45.87496109,45.79089947,45.56797777,45.40208713,45.28204859,45.17701558,45.07836048,44.90834327,44.75176677,44.61190943,44.4870336,44.38392958,44.27692876,44.17505352,44.08218075,43.99378165,43.91605339,43.81355387,43.35402324,42.94493099,42.61023693,42.56971984,42.52314348,42.48907449,42.46694593,42.36416598,42.26516688
Nigeria,NGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.33472828,45.33988681,45.42043871,45.48294634,45.57297879,45.69112578,45.73609907,45.7980998,45.87228007,45.93479891,46.02513691,46.00359758,46.06220468,46.06986114,46.09564397,46.09795253,46.0169009,45.96248342,45.92723472,45.91436642,45.91121225,45.85304441,45.5787068,45.34412523,45.1799626,45.03981405,44.94790612,44.98134938,45.06247032,44.94144545,44.82190885
Nicaragua,NIC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54512341,31.32264171,30.79278173,30.25664243,29.88043595,29.64854398,29.70791777,30.23203076,30.75934335,31.49877101,32.21482516,33.03348308,33.87137046,34.72584894,35.59647896,36.47886129,37.35366258,37.45981401,37.57509798,37.69430265,37.81637727,37.93717969,38.06015826,38.18439713,38.3106031,38.53602794,38.73840993,38.94216693,38.47432467,38.58086574,38.68014595
Netherlands,NLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.77858476,39.18724862,40.1007476,40.35368699,40.84374487,41.15981955,41.66630083,41.96564404,42.15383394,42.88607113,43.05972708,43.40878737,43.5290896,44.09802207,44.34155747,44.3042404,44.59575105,44.90612534,45.09608942,45.33599988,45.66293437,45.9115733,45.98761161,45.97386124,45.73659283,45.98621582,46.07006686,46.18160414,46.19764041,46.23585316,46.26905459
Norway,NOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.92811833,45.38805899,45.29383441,45.5343392,45.61441042,46.18433748,46.25069872,46.25872312,46.5622627,46.69067463,46.56946038,46.79046823,47.28762497,47.126601,47.31131129,47.12768478,47.11842977,47.32794785,47.38592785,47.49900807,47.30312339,47.46053742,47.2661091,47.3585782,47.31767317,47.10876682,47.07353256,47.12936428,46.98638337,46.99346454,46.99491749
Nepal,NPL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.47674758,48.24325204,47.93708448,47.62307312,47.37946073,47.25130641,47.36856136,47.61707048,47.94416154,48.28561593,48.55097515,48.58750781,48.60988524,48.62604783,48.6485063,48.68921321,48.67070441,48.65347946,48.70051554,49.00301201,49.511224,50.50775967,51.75442914,53.11489824,54.39571055,55.45567237,55.87174198,56.0311166,55.98227499,55.73111254,55.42861167
Nauru,NRU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.13894071,43.44291757,43.5540247,43.52382699,43.87409163,44.05670533,44.57809787,44.64808887,44.90775936,45.12552657,45.19966447,45.51057972,45.5996556,46.00775256,45.97196053,46.19594105,46.21809963,46.35296423,46.59787476,46.73676155,46.68125004,46.80944544,47.02590491,47.17096855,47.25462364,47.24729556,47.36443197,47.389147,47.58806686,47.6010544,47.6082912
OECD members,OED,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.77714256,41.00275063,41.11318085,41.10094389,41.45767742,41.63075823,41.74281639,41.91357729,41.96625968,42.1201253,42.21704762,42.31957889,42.5012688,42.67006596,42.69470312,42.79318705,42.93798217,43.01285539,43.16009425,43.43976078,43.55422358,43.63768701,43.75705696,43.88144645,43.90605905,43.95588491,44.05047774,44.15065036,44.24348373,44.24593822,44.24831364
Oman,OMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30354545,14.69244578,14.00190764,13.41365271,13.03576719,12.87764659,13.53868692,14.39169474,15.42476602,16.49338994,17.3298207,17.65817621,17.99657635,18.27066592,18.20360116,18.09132005,17.85334192,17.50396753,17.05342595,16.5139237,15.92509412,15.18681075,14.50042396,13.93541434,13.51984827,13.24649951,13.16736241,13.00706515,12.83412602,12.74162182,12.67034011
Other small states,OSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.80392144,40.71966263,40.67968018,40.58383111,40.61915685,40.60373392,40.7264518,40.94808824,41.04690368,41.23172006,41.43609183,41.4863701,41.52321069,41.43964019,41.26715542,41.04864103,40.61596885,40.0331548,39.47617806,38.94319552,38.53461085,38.36620994,38.38763784,38.42499965,38.30822865,38.2923774,38.08559019,38.01697961,37.96455667,37.89075011,37.84542645
Pakistan,PAK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17348034,13.08453838,13.10443646,13.61336977,13.90249454,12.21762262,13.15676136,14.18098208,14.52547248,14.7591955,15.20224972,15.17761874,15.33747081,16.03869955,16.76765212,17.39284399,18.08549024,18.38513697,18.85625479,19.72085406,20.52887048,20.87146063,20.97483867,21.09132902,21.47003957,21.95154461,21.33365736,20.72669886,20.13530519,20.32931214,20.52541272
Panama,PAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.40341984,33.0065431,33.02312144,33.09663194,33.70144447,34.23478052,34.57641942,34.91398614,35.02546262,35.13904702,35.5571709,35.97051947,36.37724507,36.66825778,36.60796843,37.10858456,36.58881413,36.98528736,36.98703981,37.00633235,37.11471475,36.5228238,37.44985315,38.12987225,38.42484048,39.22753738,39.35312526,39.45323913,40.2992016,40.35252444,40.41663843
Peru,PER,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.86372211,37.96306155,38.11686461,38.30052302,38.51143446,39.96386081,40.97040156,41.9652914,41.7226049,42.6589623,41.36048033,43.25546574,43.69647283,44.49137255,44.74717,44.71829755,45.07830915,45.57431293,45.67720131,45.68345039,46.24232359,46.05439465,46.04520357,46.08902624,45.97641945,45.63489398,45.84784848,45.7636473,45.80492974,45.74403499,45.71766126
Philippines,PHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.90356015,37.99909556,37.98659741,38.111787,38.1009318,38.13839669,38.14584057,38.17704807,38.21994988,38.30744907,38.29142927,38.3624943,38.41587677,38.36386539,38.0631452,38.63008054,38.88118276,38.92803925,38.49459516,38.8433878,39.03348663,39.19853892,39.17668298,39.31944233,39.5509665,39.73481806,39.2221253,38.21861432,38.76133165,38.82697216,38.89624972
Palau,PLW,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.52315103,48.55127175,48.6008005,48.69156458,48.72936829,48.7012984,48.73961279,48.7000167,48.66319933,48.65454995,48.6245656,48.57676492,48.53094295,48.48790982,48.44987299,48.4219981,48.40869746,48.40701467,48.41596384,48.43503199,48.46442075,48.43778928,48.43405909,48.42127297,48.49162878,48.5434671,48.5424037,48.51243173,48.46891478,48.38006428,48.2821074
Poland,POL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4919347,45.47772911,45.53753182,45.54749439,45.73867635,45.54800668,45.53756586,45.22860164,45.36765821,45.54045266,45.912328,46.00424431,45.77019252,45.7293213,45.39333933,45.25272266,44.95200799,44.85112792,44.74083473,44.79655196,45.04679071,44.96571256,45.00639516,44.88789445,44.8836745,44.80314304,44.64661446,44.53807784,44.63817229,44.63283863,44.63803628
Pre-demographic dividend,PRE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44122291,44.4205256,44.41383274,44.40974818,44.43107443,44.48219054,44.50899965,44.53461122,44.57959247,44.629952,44.65185392,44.62351939,44.62617669,44.61908528,44.61762198,44.62208635,44.63692434,44.662232,44.65828017,44.65296649,44.64220151,44.58789091,44.48467091,44.42689419,44.40563786,44.44748205,44.52326598,44.53991504,44.62403964,44.59560253,44.56762916
Puerto Rico,PRI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94938406,35.81104995,36.60590617,37.83885659,37.94107887,38.0634223,38.0134147,38.42246907,38.35039978,40.21536379,39.59398873,40.17264203,40.75793911,40.96559812,40.71368872,41.28170067,42.24366604,42.17042777,42.10750193,42.1171097,42.14517687,42.15311124,42.17252066,42.20119136,42.23661511,42.27930498,42.47115583,42.64989098,42.84600228,42.94954512,43.02636307
"Korea, Dem. People’s Rep.",PRK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.01182651,48.83945872,48.67183474,48.51179443,48.36374673,48.23391258,48.15271071,48.0923741,48.04747771,48.00078696,47.95207911,47.90407361,47.85267849,47.80256427,47.75243205,47.71125215,47.67640229,47.65353145,47.62273816,47.5784686,47.53845437,47.50451047,47.45685793,47.40650501,47.35555355,47.31788685,47.29009041,47.25517373,47.22687207,47.19506249,47.15695268
Portugal,PRT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4512009,43.31224203,43.28487006,43.83813957,44.15232783,44.22878,44.560163,44.95836316,44.8808137,45.14466991,45.36782638,45.49047069,45.52046424,46.07250838,45.97933175,46.55718388,46.71260398,47.08672865,47.2500151,47.76446289,48.18862961,47.78088087,48.211862,48.51637793,48.67039094,48.85043149,48.77612887,48.88721862,49.12276972,49.1277358,49.1264277
Paraguay,PRY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55067098,37.61542244,37.63102754,37.75692446,37.9005826,37.78621066,37.67831012,37.57377416,37.47490764,37.38265337,37.30030811,37.23126065,37.17550216,37.64100881,39.33719247,39.05042654,37.59087805,38.48842351,38.23598103,38.98777679,38.4275564,39.38412025,40.99472342,40.5274356,39.58733106,39.52788204,39.36860943,39.47385263,40.36587049,40.4850462,40.58840826
West Bank and Gaza,PSE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.14504724,14.11372128,14.1300315,14.18579781,14.27256096,14.39929702,14.24686572,14.71717637,15.27363338,15.58505704,15.13698289,13.45577263,13.77269814,15.80916063,16.47677802,16.1636039,17.0691513,18.56273863,18.42792701,18.1617498,17.23078135,18.50205421,18.92486545,18.45431528,19.14846109,19.96467819,19.45294091,19.62216997,19.85161306,19.99115945,20.11690553
Pacific island small states,PSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.08464973,38.21781893,38.33815265,38.47256083,38.58326307,38.61996755,38.65859406,38.57659119,38.50420748,38.45530356,38.44608668,38.40534823,38.38345255,38.35386378,38.33393678,38.30964604,38.72672505,39.1396463,39.54311968,39.96171356,40.37818916,40.78559869,40.75611601,40.7484478,40.76930871,40.51972096,40.26845484,40.35740577,40.43575263,40.54846051,40.65292641
Post-demographic dividend,PST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.37031242,42.60068265,42.71988852,42.79708559,43.05808845,43.17175787,43.28696043,43.44277545,43.49358606,43.63256749,43.75289382,43.88032502,44.02310422,44.18923725,44.29365407,44.38165723,44.5229976,44.60070965,44.75444433,44.97066619,45.05758969,45.11881625,45.15815783,45.29733395,45.38632373,45.41489248,45.50338353,45.62993724,45.71271299,45.72862518,45.74261464
French Polynesia,PYF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.05770161,38.15009707,38.23613868,38.32867449,38.44381848,38.57221204,38.65009123,38.91020891,39.18049624,39.45013329,39.71148668,39.92833506,40.14223902,40.3857987,40.62034573,40.84122774,41.01763958,41.17543843,41.44011221,41.72890385,42.04406855,42.43190387,42.85066413,43.01993068,43.14498732,43.32508044,43.47053216,43.47211998,43.48023159,43.54067802,43.63653426
Qatar,QAT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.26701034,15.71637427,15.83116568,16.0996361,16.29760014,16.48600615,16.5566535,16.13825482,16.076934,16.21161451,16.27212487,16.88899815,17.37057815,17.62457148,16.93984568,16.03154831,14.89625055,13.80542345,12.56088391,11.71536869,11.65757209,11.96107214,12.32553761,12.74456347,13.14861675,13.50311385,13.51379397,13.52769317,13.56112069,13.65080979,13.76174073
Romania,ROU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.42619223,46.30669445,46.27576933,46.29993161,46.37497585,46.5136352,45.83320857,46.43208538,46.29958531,46.46944482,46.4798402,46.49726963,45.6720153,45.18858872,45.12793553,44.80510461,44.92192258,44.76445537,44.40069262,44.3192658,43.79799034,44.28330306,43.99597223,43.80845936,43.66945309,42.99719092,42.87834106,43.27955189,43.08284746,43.00031435,42.90737161
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.14666437,48.03890186,47.76977198,47.53429,47.34901213,47.31519748,47.40101139,47.61846613,47.74494541,48.27613798,48.34376184,48.35704474,48.83210518,48.91303403,49.04420815,49.18950399,49.34223122,49.23525808,48.85259476,48.97767229,48.75141895,48.80576066,48.78379269,48.62867042,48.57044507,48.43891689,48.46392457,48.45587132,48.58102833,48.57270354,48.56969706
Rwanda,RWA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.20798588,49.41731132,49.74781561,50.1506048,50.45956787,50.85317973,50.86575996,50.89469093,50.94205327,51.02037601,51.10957928,51.1723444,51.18922632,51.18581892,51.18761557,51.20668017,51.22252079,51.25481043,51.29539675,51.33135975,51.3566933,51.38474573,51.40764532,51.42745485,51.45054977,51.49330712,51.55138171,51.59825949,51.65380733,51.67700606,51.69534494
South Asia,SAS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.39920073,24.38835899,24.41089635,24.53568372,24.67238277,24.58255283,24.67382693,24.78151778,24.9166133,24.9364447,25.00646257,25.14974137,25.30678339,25.50086545,25.69748754,25.89913875,25.4210691,24.94276147,24.49002473,24.08854227,23.6823231,23.10487669,22.51542148,22.48576734,22.4698018,22.49682147,22.41082371,22.45788687,22.35280666,22.30160181,22.24734814
Saudi Arabia,SAU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.95757786,10.78863818,10.79033001,11.15535138,11.54169949,11.94299826,12.53212628,13.16566092,13.82270297,14.43907887,13.96878392,13.78194858,13.73090695,14.00119523,14.28425376,14.60835439,15.03410403,14.6665234,14.41613665,14.14495042,14.75324191,15.48818925,15.68972648,15.38622904,15.52744749,16.25402496,16.78406193,16.31983388,15.89952459,15.82414973,15.78320847
Sudan,SDN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.60149438,24.25141249,24.91730892,25.59458964,26.28218655,26.97556602,27.70439948,27.73227856,27.76482963,27.79856143,27.83494642,27.86776304,27.90244073,27.94451396,28.00209521,28.08035206,28.20555672,28.35685533,28.52420358,28.69310413,28.85620491,28.96829555,29.12975717,29.30931315,29.50445882,29.71436851,29.91267151,30.12600445,30.35045941,30.36493855,30.37867679
Senegal,SEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1900183,31.32286201,31.45573027,31.61530977,31.82525089,32.127242,32.35292385,32.65931006,33.02848161,33.41486421,33.77499716,34.03268365,34.27352802,34.54107613,34.79332262,35.02797046,35.16487902,35.67507669,36.20319424,36.74756283,37.31226789,37.86202808,38.43182143,39.01105189,39.60186049,40.19987701,40.24050988,40.31017138,40.4012951,40.39732345,40.39661812
Singapore,SGP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.66654318,37.75980203,37.83010433,38.10378299,38.29590455,38.41695998,38.51026917,38.57079103,38.05975076,38.3477623,38.55724662,38.98672833,38.94867656,39.71301532,40.23528676,40.36007698,40.22816677,39.97444708,40.69921896,40.05284922,40.28381613,40.52199358,40.73604199,40.92848124,41.30656308,41.6496304,41.76776425,41.58054494,41.75360875,41.75454663,41.76122317
Solomon Islands,SLB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.94558284,47.97499488,47.98967879,48.00655763,48.0060423,47.99952313,47.98797969,47.96901893,47.94985005,47.94465195,47.97739899,48.06095048,48.1621292,48.26441565,48.37834027,48.48750097,48.55882144,48.64086122,48.71665928,48.79446057,48.84403141,48.84191748,48.81813431,48.78170239,48.73941841,48.70606886,48.67898324,48.65422023,48.63242508,48.60988414,48.47472059
Sierra Leone,SLE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.14690546,50.09452293,49.84688711,49.84332664,49.83465347,49.77765515,49.7590178,49.72234492,49.77092766,49.76817582,49.78275949,49.69276291,49.85948442,49.91166059,49.73420556,49.70716734,49.68412908,49.65462024,49.62288769,49.591933,49.56447713,49.53992995,49.52113498,49.50768503,49.49645835,49.33443405,49.49234994,49.62919367,49.76909592,49.72922313,49.69245901
El Salvador,SLV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.50404088,34.65498766,35.28302494,36.50067858,37.37549228,36.72355568,36.4631578,36.83563752,38.69183758,39.26075031,39.48467523,39.68989611,39.92497085,40.36797844,39.88135367,40.30944277,40.71359729,40.71372343,40.93473002,41.1256571,41.7104266,41.6120272,42.0008201,42.65151208,42.25722887,41.88967251,42.20180125,41.87151001,41.86364677,41.95806151,42.04676567
San Marino,SMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.15521796,23.97257734,23.83492538,23.74368004,23.62159362,23.39960262,23.11757024,22.83628814,22.55090734,22.31824171,22.14712336,21.90971658,21.79273792,21.76473036,21.74835387,21.77305281,21.68731446,21.61596395,21.58176953,21.63369113,21.76080278,21.83273442,22.00998575,22.25589472,22.50484852,22.71728932,22.89643081,23.05483551,23.19701768,23.20044659,23.19874529
Serbia,SRB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7865827,42.91025281,42.98527167,42.99486274,42.99252024,42.96258771,42.97518953,42.9768088,42.99634078,43.0483912,42.98991091,42.97199007,42.94379223,42.9076083,42.90838685,42.90712326,42.97231037,43.63032002,43.6505608,43.82630531,43.5105782,43.29456144,43.32395128,43.53820439,43.76359859,43.73742619,44.22913695,44.51218698,44.46115284,44.49950914,44.52854198
Sub-Saharan Africa (excluding high income),SSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.24853927,45.2722763,45.32061134,45.38985327,45.4786157,45.61653066,45.71689112,45.80689598,45.89325655,45.98790565,46.07963909,46.12706412,46.20150675,46.26475055,46.32498823,46.37139288,46.38287086,46.3900182,46.38170867,46.36588189,46.34628766,46.34302499,46.28267659,46.27615598,46.27165214,46.30639682,46.35055794,46.43767332,46.52629834,46.50370153,46.48073677
South Sudan,SSD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.56585423,48.49238948,48.48225734,48.51499268,48.52893473,48.45224422,48.39492151,48.34691017,48.29064038,48.24799172,48.24298568,48.20561038,48.22589623,48.28694644,48.35672387,48.40834344,48.4328405,48.45485073,48.48312777,48.53839347,48.64190704,48.67962894,48.74133759,48.82757342,48.93236496,49.05849785,49.14104272,49.22793396,49.3253093,49.36273374,49.39822472
Sub-Saharan Africa,SSF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21871834,45.2431507,45.29195874,45.36160298,45.45070045,45.58910058,45.69024603,45.78093151,45.86799271,45.96327023,46.05571269,46.10368241,46.17866421,46.24247398,46.30327959,46.35158293,46.36413167,46.37113458,46.36438814,46.34932756,46.33126587,46.32805054,46.26821094,46.26321589,46.25898596,46.29500378,46.33896168,46.42634833,46.51570467,46.49362236,46.47114036
Small states,SST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.66412009,40.71625188,40.79894308,40.83512067,40.8902185,40.82569339,40.90498918,40.95903202,40.93037483,41.02833655,41.13939262,41.19882908,41.25239071,41.26092699,41.22335048,41.15357025,40.89818499,40.47538217,40.12744402,39.72979355,39.47171283,39.3853409,39.43634374,39.50179622,39.40468063,39.35338876,39.26508233,39.23584145,39.17309661,39.12283637,39.093082
Sao Tome and Principe,STP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.59630501,33.73810856,33.87732749,34.0399839,34.23890175,34.49554514,34.74959001,35.06330051,35.38001831,35.6798797,35.93488862,36.08205953,36.2117842,36.26766559,36.24502157,36.13258776,36.05631068,35.94157538,35.8146696,35.69371886,35.59983978,35.59156579,35.58717728,35.58890589,35.62387812,35.68524096,35.79845831,35.93089266,36.08922208,36.0700427,35.81947226
